Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
1034,3,0,3,0,1,&<hashtag> &<hashtag> bucket RT &<hashtag> Trash &<hashtag> All you bitches is my SONS &<hashtag> <url>
1035,3,0,3,0,1,&<hashtag> <user> I hate when people get on my bad side cause I honestly don't like to act like a bitch
1036,3,0,3,0,1,&<hashtag> On a leash &<hashtag> <user> Just pussy &<hashtag>
1037,3,0,1,2,2,&<hashtag> we snap chatted for one night lol. But you're cute. Snapchat me back nig
1038,3,0,3,0,1,&<hashtag> - your my BFFL. I love you ya funcy bitch &<hashtag> I went Finna be faded &amp; shaded on ya C Day &<hashtag> <hashtag> &<hashtag>
1039,3,0,3,0,1,"&<hashtag>
<hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <url>"
1040,3,0,0,3,2,"&<hashtag>

&<hashtag> i guess ill just trash this drawing because of roster changes...&<hashtag> <url>"
1041,3,0,3,0,1,"&<hashtag> haahaa ,dumb bitch"
1042,3,1,2,0,1,&<hashtag> RT <user> &<hashtag> Still can't see what niggers see in them white hoes....&<hashtag> don't do this ever
1043,3,0,0,3,2,&<hashtag> my nerves are being worked cos of my monkey &<hashtag>
1044,3,0,3,0,1,&<hashtag> <user> so many pretty bitches coming to my birthday dinner &<hashtag>
1045,3,1,2,0,1,&<hashtag> <user> niggers RT <user> Before any moves are made... my black ass must take a nap!
1046,3,0,3,0,1,&<hashtag> RT <user> Every week them hoes partying ! I see them hoes in every city partying for an event
1047,3,0,3,0,1,&<hashtag> <user> <hashtag> RT <user> &<hashtag> &<hashtag> &<hashtag> U bitches tripping smh <url>
1048,3,0,3,0,1,"&<hashtag> you've been a good as friend to me , glad I got your honkie ass. Let's fuck shit up this year"
1049,3,0,3,0,1,&<hashtag> I hate ya bitch ass
1050,3,0,3,0,1,&<hashtag> &<hashtag> So the new wave is bitches wearing mini shovels on their hand&<hashtag>
1051,3,0,3,0,1,&<hashtag> cunt
1052,3,0,0,3,2,&<hashtag> monkey mad
1053,3,0,3,0,1,&<hashtag> RT <user> <user> bitches they get bat or sumn *ak voice*
1054,3,0,3,0,1,&<hashtag> damn roaches got dicks n pussy to be doing this lol??? <url>
1055,3,0,3,0,1,&<hashtag> RT <user> <user> <user> swear to God bitch I'm bouta delete my twitter account <url>
1056,3,0,2,1,1,&<hashtag> RT <user> My Co worker talking about what's my twitter name Oh no hoe you could never screen shot me to the boss
1057,3,0,3,0,1,&<hashtag> RT <user> Fox8 got dem bitches huh!&<hashtag>
1058,3,1,2,0,1,&<hashtag> this fucking bitch Rachel needs to die please
1059,3,0,3,0,1,&<hashtag> bitches get no love
1060,3,0,3,0,1,&<hashtag> RT <user> I be thinkin Errbody wanna give me some pussy!&<hashtag>
1061,3,0,3,0,1,&<hashtag> RT <user> &<hashtag> bitch Yass &<hashtag> <user> Too soon? &<hashtag>
1062,3,0,3,0,1,&<hashtag> RT <user> When you wake up to bae being a hoe on the TL <url>
1063,3,0,3,0,1,"&<hashtag> RT <user> But wait if he got a ole lady and still ""quenching yo girl"" is he a unfaithful water fountain for hoes?!?!"
1064,3,0,3,0,1,&<hashtag> &<hashtag> Y'all be tweakin wit that WCE shit. Ain't no way in hell u like that bitch every single day.&<hashtag>
1065,3,0,3,0,1,&<hashtag> RT <user> Welp RT <user> The prettier bitch usually loses lol this Is science
1066,3,1,2,0,1,&<hashtag> RT <user> Niggaz get free pussy off of bounce beats alone!&<hashtag>
1067,3,0,2,1,1,&<hashtag> Foh RT <user> <hashtag> RT <user> Good pussy don't neva get tired!!!
1068,3,0,3,0,1,&<hashtag> RT <user> I swear Niggas use to step one foot off the bus and bitches would be like NEXT &<hashtag> <url>
1069,3,0,3,0,1,"&<hashtag> RT <user> Bae: go text your hoes 
Me: <url>"
1070,3,0,3,0,1,&<hashtag> RT <user> Brees been trash since this.... <url>
1071,6,1,0,5,2,&<hashtag> RT <user> At work imma real Uncle Tom!&<hashtag>
1072,3,0,3,0,1,&<hashtag> RT <user> Nope Thts not wht it says here.. RT <user> I'm not a hoe. I'm a people person <url>
1073,3,0,3,0,1,&<hashtag> bitch is from Moreno Valley........ &<hashtag>
1074,3,2,1,0,0,&<hashtag> RT <user> They recruited buku fags in here!&<hashtag> warehouse is no place for them!&<hashtag>
1075,6,0,5,1,1,&<hashtag> RT <user> &<hashtag> I think all dem hoes on LAH regular....&<hashtag> co worker was messing with Omarion bm &<hashtag>
1076,6,0,6,0,1,&<hashtag> RT <user> &<hashtag> these hoes selfish
1077,3,0,3,0,1,"&<hashtag> RT <user> Niccas y'all need lives, money, pussy, hobbies, or sum guidance ... Bunch of Petty miserable dick n a booty ass Boys ..."
1078,3,0,3,0,1,&<hashtag> RT <user> &<hashtag> Every girl got a <hashtag> and fake gay til it's time to eat sum pussy. But I'm &<hashtag> not me &<hashtag> lol
1079,3,1,2,0,1,&<hashtag> this bitch Midy must be crazy <url>
1080,3,0,2,1,1,&<hashtag> damn.. RT <user> When ya side hoe claims you as her boyfriend <url>
1081,3,1,2,0,1,&<hashtag> can y'all females let this sink in for min? Moment of silence to get y'all bitches thinking right? <url>
1082,3,0,2,1,1,&<hashtag> RT <user> this vodka be having all the hoes bent over&<hashtag>
1083,3,0,3,0,1,&<hashtag> RT <user> Y'all excited about that strip mall being built in Louisiana and Claiborne?? That bitch gone be in fiya!!!! &<hashtag>
1084,3,0,3,0,1,"&<hashtag> Don't do em with my girl lol RT <user> So when yall in threesomes does your girl eat the pussy too?"""
1085,3,0,3,0,1,&<hashtag> RT &<hashtag> Real Men eat pussy.&<hashtag>
1086,3,0,3,0,1,"&<hashtag> <user> I don't want my man txtn, tlkn, lookin, yet alone speakin to you hoes. I'm not insecure at ALL. y'all hoes CANT BE Trusted"
1087,3,0,2,1,1,&<hashtag> <user> It amazes me how niggas can fuck w/ EVERY bitch but when a nigga try to talk to his bitch he wanna cry about it&<hashtag> I need answers
1088,3,0,3,0,1,&<hashtag> you a little genius man i need you for a class so u can help a nig out but you cool af man
1089,3,0,2,1,1,"&<hashtag> se llama el ni&<hashtag> m&<hashtag> delgado de Jap&<hashtag> Yocomo Poko

&<hashtag> gino &<hashtag>"
1090,3,0,0,3,2,&<hashtag> de fotos: csitaly: [TS3]Fairy Tail - Satan Soul Mirajane Strauss made with The Sims <number>. Happy... <url>
1091,3,2,0,1,0,"&<hashtag> de fotos: gaywrites: In the Making, a project by and for queer students at Harvard, highlights the... <url>"
1092,3,0,0,3,2,&<hashtag> With My Homie Or What&<hashtag> Left Of Him&<hashtag> British Rapper Turned ISIS Jihadi Poses With Severed Head <url> <hashtag>
1093,3,1,2,0,1,"&<hashtag> When people refer to their girlfriend as their ""bitch"" &<hashtag> ....&<hashtag> I know how it sounds but it's how we mean it lol"
1095,3,0,3,0,1,"&<hashtag> Fuck east st john and all they fans, familys , &amp; friends&<hashtag>

Shut yo bitch ass up"
1096,3,0,3,0,1,&<hashtag> Had to unfollow that bitch .. thot bitch got me fired from Sonic&<hashtag> must've tweeted
1097,3,0,3,0,1,"&<hashtag> My brother is a bitch, pussy, faggot, etc.&<hashtag> you just like getting beat up don't you?"
1098,3,0,3,0,1,&<hashtag> If you got paid 2million dollars to eat a nugget of shit would u eat it?&<hashtag> Smash that bitch
1099,3,0,3,0,1,"&<hashtag> Lol bitch funny, i was over you from the min i tossed your ass to the curb&<hashtag> &<hashtag>"
1100,3,0,3,0,1,&<hashtag> <user> &<hashtag> a bitch is all ears...&<hashtag> My mama told me not to talk to bitches so...&<hashtag>
1101,3,0,3,0,1,&<hashtag> Bad breath ain't cute not even if you a so called bad bitch and it's usually cause by a shitty attitude&<hashtag> unk ain't ever lied
1102,3,0,3,0,1,&<hashtag> Denzy tryna hoe broski Izzy &<hashtag>
1103,3,0,2,1,1,&<hashtag> <user> no more chunky nugs for you &<hashtag> he doesn't even hook it up like that.
1104,3,0,3,0,1,"&<hashtag> Aye nigga, who tryna freestyle?&<hashtag> You trash though lol"
1105,3,0,3,0,1,&<hashtag> Saw a homeless man sleeping in a box surrounded by bubble wrap. Must be his new alarm system.&<hashtag> You aren't even FUNNY bitch
1106,3,0,3,0,1,&<hashtag> This bitch is looking dumber and dumber by the minute.... &gt;&gt;&gt;&gt;&gt;&gt;&gt; <user>
1107,3,0,3,0,1,"&<hashtag> Even though Trunks was one of the main characters, Dragon Ball GT was lowkey weak weak&<hashtag>

Nothing lowkey about it.. Shit was trash"
1108,3,0,3,0,1,&<hashtag> omg yall should see this bag of weed dog this bitch like a .<number> fasho lmfao&<hashtag> &<hashtag>
1109,3,0,3,0,1,&<hashtag> <number>% of women were sluts freshman year of college.&<hashtag> Let these hoes be great
1110,3,0,3,0,1,&<hashtag> Woahh that coat though lol&<hashtag> too warm in that hoe
1111,3,0,0,3,2,&<hashtag> Truth about any distance for all you love birds out there! <url>
1112,3,0,0,3,2,"&<hashtag> Frogger, best game ever&<hashtag> only cuz You suck at flappy bird"
1113,3,0,3,0,1,&<hashtag> Lmao Dylan just got called a pussy by Mr O himself <user> takes skill &<hashtag>
1114,3,1,2,0,1,&<hashtag> <user> So you still rather have trash ass Geno Smith than Alex?!? You sick man&<hashtag> U still cant tell Alex sucks? You blind man
1115,3,0,0,3,2,&<hashtag> <user> <user> Orton is trash idc&<hashtag> he ain't been playing. Trashlex Smith only sat out Kaep took his spot.
1116,3,0,3,0,1,&<hashtag> Watch: Prust tries to hit Hank during break play <url> <user> pussy attempt by a pussy <hashtag>
1117,3,0,0,3,2,&<hashtag> Adderall had me killing two birds with one stone <url>
1118,9,1,8,0,1,&<hashtag> Fucking pussy&<hashtag> <user>
1119,3,0,3,0,1,&<hashtag> Fuck the cowboys. My birthday in two days hoe!&<hashtag>
1120,3,1,2,0,1,&<hashtag> Some of yall hoes nasty yall find out yall sharing or shared dick with a dirty ass female and still fuck the nigga &<hashtag>
1121,4,3,1,0,0,&<hashtag> This is awkward u fag <user> <user> <url> wonder who's awesome tank that is &<hashtag>
1122,3,0,2,1,1,&<hashtag> Been watching madea plays every night &<hashtag> ass bitches
1123,3,0,3,0,1,"&<hashtag> <user> <user> ion wanna hear it, then hoes faker than Momma Dee's teeth&<hashtag>"
1124,3,1,2,0,1,&<hashtag> Ain't that a bitch&<hashtag>
1125,3,0,3,0,1,&<hashtag> I Want You To Be Pussy Whipped&<hashtag> I'm yours
1126,3,0,0,3,2,&<hashtag> Wtf is flappy bird&<hashtag> are you kidding me
1127,3,0,3,0,1,"&<hashtag> Bro like I really enjoy like eating pussy from the back... It makes it more nasty, I like nasty haha &<hashtag> like eating ass <number>"
1128,3,1,2,0,1,&<hashtag> Say Something is the one Drake song I have to listen to when I'm in my feelings&<hashtag>
1129,3,0,3,0,1,&<hashtag> Every female owns a thong &<hashtag> If she wear thongs she a hoe lol&<hashtag> both facts
1130,3,0,3,0,1,&<hashtag> I can't stop being a lil bitch&<hashtag>
1131,3,1,2,0,1,"&<hashtag> RT <user> Another Jersey fail - what a cunt <url>

-No pics needed. Animal.&<hashtag> 

Dem coloreds be wack"
1132,3,0,0,3,2,&<hashtag> RT <user> <hashtag> Michael Pineda in his next start.. <url> <user>
1133,3,0,2,1,1,&<hashtag> is this flappy bird shit a joke or........... <url> on the real tho
1134,3,0,3,0,1,&<hashtag> Did I just start crying? &<hashtag> bitch &<hashtag>
1135,3,0,3,0,1,&<hashtag> I hate girls who get drunk &amp; don't turn into hoes fvckin waste of alcohol&<hashtag> &<hashtag>
1136,3,0,3,0,1,&<hashtag> Shout out to my momma cuz she didn't raise no hoe! &<hashtag>
1137,3,1,0,2,2,"&<hashtag> I'm a ""mud shark"" because I have black friends. Makes perfect sense. &<hashtag> <hashtag> @"
1138,3,0,0,3,2,&<hashtag> An itsy bitsy teeny weeny yellow pock-a-dot bikini&<hashtag> Polk Ashton. Polk
1139,3,0,2,1,1,&<hashtag> Yes Iam single I don't mess or talk to anyone . &<hashtag> no hoes just me &<hashtag>
1141,3,0,0,3,2,&<hashtag> just got a new fish it's albino and I named him shaquita <hashtag> bahaha
1142,3,0,3,0,1,"&<hashtag> My Anaconda Don't 
My Anaconda Don't
My Anaconda Don't
Want None Unless You Got GOALS Hun &<hashtag> Smh . White Ass niggah ."
1143,3,0,3,0,1,&<hashtag> I wish i had my dad in my life but the bitch ass nigga still think im not his child!&<hashtag> LMFAO but damn that's sad cuh !
1144,3,0,3,0,1,&<hashtag> Hoes really do b birds man &<hashtag> new to you?
1145,3,0,3,0,1,"&<hashtag> &<hashtag> &<hashtag> <user> bitch get out dem feelings and get some new dick&<hashtag> ""&<hashtag>"
1146,3,0,3,0,1,&<hashtag> My momma aint raise no hoe&<hashtag>
1147,3,0,3,0,1,&<hashtag> <hashtag> <hashtag> <url> <user> <hashtag>
1148,3,0,3,0,1,&<hashtag> SMDH Eagles fans. You a bitch! RT <user> Hey Giants fans: Victor Cruz is over. Dance to that.&<hashtag> Hey watch it
1149,3,0,3,0,1,"&<hashtag> ""cause i look great bitch, fuck you mean?"" &<hashtag>"
1150,3,0,3,0,1,&<hashtag> I'm suppose to eat yo booty bitch wym&<hashtag> &<hashtag>
1151,3,0,3,0,1,"&<hashtag> ""<user> &<hashtag> I can't remember all the girls I've smashed &<hashtag> On God.&<hashtag> shit&<hashtag> Not technically, it takes &<hashtag>"
1152,3,0,2,1,1,&<hashtag> I cried like a bitch after my first breakup. Never loved again lol&<hashtag>
1153,3,0,1,2,2,&<hashtag> Michael Pineda hides pine tar...on his neck <url> fact that the Yankees cheat &<hashtag> Go Red Sox!! <hashtag>
1154,3,0,3,0,1,&<hashtag> Chad Jordan in this bitch&<hashtag> I'm crying
1155,3,0,3,0,1,"&<hashtag> Grandmas always b asking you ""Do you have a girlfriend???"" No....I got hoes tf you mean&<hashtag> real shit."
1156,3,1,2,0,1,"&<hashtag> bruh i'm telling you if she got 
zebra print bed sheets <number>/<number> she a hoe&<hashtag> <user> &<hashtag>"
1157,3,0,3,0,1,&<hashtag> &<hashtag> I have no hoes because yah nigga ain't shit&<hashtag>
1158,3,0,3,0,1,&<hashtag> Bitches love throwing that irrelevant shade &<hashtag> go sit lil bitch .&<hashtag>
1159,3,0,0,3,2,&<hashtag> So they really deleted flappy bird from the App Store cus someone killed themselves over it &<hashtag> foreal foreal ?? &<hashtag>
1160,3,0,3,0,1,"&<hashtag> Too many ""lil niggas"" on my TL. <url> boosie got hoes"
1161,9,1,8,0,1,"&<hashtag> I'll beat the pussy up, that's a hook right thur&<hashtag> &<hashtag>"
1162,3,0,0,3,2,&<hashtag> Rape? Cannibalism? You Won't Recognize The Original Versions Of These Fairy Tales <url> man wtf
1163,3,0,2,1,1,&<hashtag> Jose ur mean <emoticon>&<hashtag> I said ily stfu hoe
1164,3,0,3,0,1,&<hashtag> girls are fucking retarded my back started cramping up man&<hashtag> it's the double d's
1165,3,0,2,1,1,"&<hashtag> There's a difference between being actually crazy &amp; aspiring crazy&<hashtag> real shit . I can't stand ""fake crazy"" bitches"
1166,3,0,3,0,1,&<hashtag> <user> man I was bouta text all the bitches that ever told me that &<hashtag> you should
1167,3,2,1,0,0,"&<hashtag> If u ask me, every bitch gay&<hashtag> ""bi"""
1168,3,0,2,1,1,&<hashtag> First time with <number>. Lol <url> yuh we hit that hoe!!
1169,3,1,2,0,1,"&<hashtag> <user> u need to be in someone's church negro!&<hashtag> absolutely right, but I work Sunday's but still no excuse."
1170,3,0,3,0,1,&<hashtag> Police just tried to Rodney King a nigga...&<hashtag> to my nig out here
1171,3,0,3,0,1,"&<hashtag> Vienna sausage clit <url> 

I suck dat bitch. Don&<hashtag> y&<hashtag> eva believe a colored man don&<hashtag> eat no pussay"
1172,3,1,2,0,1,"&<hashtag> lesbian pussy taste like rainbow trout!&<hashtag>

<hashtag>"
1173,3,0,0,3,2,&<hashtag> Oxtails and yellow rice is blasphemy&<hashtag> boneless
1175,3,0,3,0,1,&<hashtag> What's the symptoms for Ebola? My stomach been hurting b. I'm nervous&<hashtag> you better not be we was drinking out same bottle
1176,3,1,2,0,1,&<hashtag> There's starving children in Africa but this bitch using bananas to plug her butt hole smh <url> wtf?&<hashtag>
1177,6,0,6,0,1,&<hashtag> I just wanna do something for somebody&<hashtag> sound desperate than hoe how you bout you start off and flat that nose of yours
1178,3,0,3,0,1,&<hashtag> Hate an overly hood girl... Aye hoe... We not listening to Keef all night &<hashtag> &<hashtag> I feel you
1179,3,0,3,0,1,"&<hashtag> <user> it's too early, don't annoy me&<hashtag> don't come back from ya fun filled weekend and give me attitude hoe"
1180,3,0,3,0,1,"&<hashtag> These hoes gon come &amp;&amp; go, i feel it.&<hashtag>"
1181,3,0,3,0,1,"&<hashtag> When life knocks you down, stand the fuck up and say ""You hit like a little bitch.""&<hashtag>"
1182,3,0,3,0,1,"&<hashtag> Tweet how you <hashtag> <url>

I <hashtag> fo da colored folk dying from dis shit food"
1183,3,1,0,2,2,"&<hashtag> What&<hashtag> going to be your pick for <hashtag> <hashtag> <hashtag> <url>

Dis make colored folk happy"
1184,3,0,3,0,1,&<hashtag> <user> haha imma catch Ebola Trynna keep myself warm lol&<hashtag> ew bitch well stay far away from me
1185,6,0,6,0,1,&<hashtag> &<hashtag> wrong with the pussy&<hashtag> Sweets&<hashtag>
1186,3,0,1,2,2,"&<hashtag> wasn&<hashtag> that great to me either RT <user> ""Equalizer"" was trash Denzel officially washed bruh&<hashtag> was flight"
1187,3,0,2,1,1,&<hashtag> &<hashtag> <user> <user> you tweaking rich homie is trash&<hashtag> you damn near still listen to lil b&<hashtag> wow &<hashtag>
1188,3,0,1,2,2,&<hashtag> I get paid too chill.&<hashtag> Share the wealth Lil nicca
1189,3,0,3,0,1,&<hashtag> On some real shit if I catch this bitch it's game on.&<hashtag>
1190,3,1,2,0,1,&<hashtag> Y'all hoes messy on god !&<hashtag>
1191,3,0,3,0,1,"&<hashtag> ""<user> LMAO RT <user> Tempted to send this <url> ""fuckin hoe"" lmao&<hashtag>"
1192,3,0,3,0,1,&<hashtag> I wanna go to this lil shit tonight...but the way how bitches faces be set up ...I be wantin to slap em when I see them&<hashtag>
1193,3,1,2,0,1,&<hashtag> Kannie &amp; Vonnie some Tiny ass bitches&<hashtag> I HATED when you and crissi started calling us little body bitches in Hawaii
1194,3,0,0,3,2,&<hashtag> Two of the best Yankees Derek Jeter and Joe Torre <hashtag> <url> <user>
1195,3,0,3,0,1,&<hashtag> One wrong move and consider your bitch mine <url> <user> <user>
1196,3,0,3,0,1,&<hashtag> &<hashtag> <user> bitch&<hashtag> what u gone say bitch for. We're on the phone bitch.&<hashtag> Cuz to the let these Mfs know &<hashtag>
1197,3,0,3,0,1,"&<hashtag> I really hate this bitch, but she knows me best &<hashtag>"
1198,3,0,3,0,1,&<hashtag> I hate a bitch that like to argue n shyt....<emoticon>&<hashtag>
1199,3,0,3,0,1,"&<hashtag> you boney little hoe ""<user> Smile for the day. <url>

This is funny? <emoticon>"
1200,3,0,3,0,1,"&<hashtag> Viet-goddamn-nam, that's what happened! Go get me a beer, bitch!&<hashtag> <user>"
1201,3,0,2,1,1,&<hashtag> Got the carburetor foyer my <hashtag> c10 being rebuilt by my <hashtag> friend ... everybodys got one!!&<hashtag> I need <number> they can build
1202,3,1,2,0,1,&<hashtag> <user> ur seriously a fag&<hashtag> hate
1203,3,0,3,0,1,&<hashtag> <user> stupid bitch!&<hashtag> <url>
1204,3,1,2,0,1,&<hashtag> <user> <user> its Brandon motherfucking reason.&<hashtag> He's a bitch nigga
